CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,Hour,DayOfWeek,Month,IsWeekend,Hour_sin,Hour_cos,DoW_sin,DoW_cos,Month_sin,Month_cos,NO2GT_lag_1h,NO2GT_lag_2h,NO2GT_lag_3h,NO2GT_lag_6h,NO2GT_lag_12h,NO2GT_lag_24h,COGT_lag_1h,COGT_lag_3h,COGT_lag_24h,NOxGT_lag_1h,NOxGT_lag_24h,T_lag_1h,T_lag_24h,RH_lag_1h,RH_lag_24h,NO2GT_rolling_3h_mean,NO2GT_rolling_6h_mean,NO2GT_rolling_24h_mean,NO2GT_rolling_24h_std,COGT_rolling_3h_mean,COGT_rolling_24h_mean,T_rolling_3h_mean,T_rolling_24h_mean,NO2GT_change_1h,NO2GT_change_3h,AQI_category,AQI_label
2.8,1246.5,18.615930068623197,1257.25,168.0,700.75,174.0,1999.75,1336.75,37.200000762939,23.199999809265,1.4478453398822262,2004-09-06 12:00:00,12.0,0.0,9.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,-1.0,-1.8369701987210297e-16,159.0,165.0,146.0,69.0,81.0,107.0,2.8,2.9,1.8,189.0,174.45,34.674999237061,19.349999904633,25.900000095367,44.02499961853,166.0,150.33333333333334,104.41666666666667,35.70399644744042,2.9999999999999982,1.9833333333333332,33.99166663487767,20.84062497814496,15.0,28.0,2,Poor
2.8,1182.75,18.03691385773884,1240.5,183.0,720.5,167.0,1937.0,1307.5,39.474999427795,18.300000190735,1.2916907423646515,2004-09-06 13:00:00,13.0,0.0,9.0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-1.0,-1.8369701987210297e-16,174.0,159.0,165.0,107.0,54.0,107.0,2.8,3.4,1.8,168.0,174.45,37.200000762939,14.749999761581,23.199999809265,68.375,166.66666666666666,160.33333333333334,106.91666666666667,37.92431440630671,2.8,2.025,37.116666475931666,21.87083329757054,-7.0,2.0,2,Poor
2.3,1077.5,13.96537920780899,1115.5,157.0,815.25,137.0,1761.0,1013.0,40.625000953674,15.300000190735,1.1485084346342511,2004-09-06 14:00:00,14.0,0.0,9.0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-1.0,-1.8369701987210297e-16,167.0,174.0,159.0,151.0,57.0,107.0,2.8,2.8,1.8,183.0,174.45,39.474999427795,15.599999904633,18.300000190735,65.775000572205,159.33333333333334,158.0,108.16666666666667,38.418368191436116,2.6333333333333315,2.0458333333333334,39.100000381469336,22.913541674613914,-30.0,-22.0,2,Poor
1.8,1076.25,10.92183820793345,1011.5,113.0,893.5,116.0,1665.0,815.75,40.300000190735,16.125000476837,1.1896158690676122,2004-09-06 15:00:00,15.0,0.0,9.0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-1.0,-1.8369701987210297e-16,137.0,167.0,174.0,146.0,57.0,107.0,2.3,2.8,1.8,157.0,174.45,40.625000953674,17.674999713898,15.300000190735,54.02499961853,140.0,153.0,108.54166666666667,38.450396240019295,2.2999999999999985,2.045833333333333,40.133333524068,23.856250027815452,-21.0,-58.0,2,Poor
2.0,1051.75,11.137599382513985,1019.25,140.0,895.75,125.0,1610.25,835.75,40.300001144409,14.224999904633,1.0494440921635728,2004-09-06 16:00:00,16.0,0.0,9.0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,116.0,137.0,167.0,165.0,51.0,107.0,1.8,2.8,1.8,113.0,174.45,40.300000190735,17.849999904633,16.125000476837,46.72500038147,126.0,146.33333333333334,109.29166666666667,38.594299158505635,2.033333333333332,2.0541666666666667,40.408334096272675,24.79166674613946,9.0,-42.0,2,Poor
3.5,1286.75,21.58068603351193,1339.75,230.0,698.75,194.0,2008.0,1266.75,39.599999427795,16.700000047684,1.1866959516326123,2004-09-06 17:00:00,17.0,0.0,9.0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-1.0,-1.8369701987210297e-16,125.0,116.0,137.0,159.0,58.0,107.0,2.0,2.3,1.8,140.0,174.45,40.300001144409,17.799999713898,14.224999904633,44.400000572205,145.0,152.16666666666666,112.91666666666667,42.279521887250446,2.433333333333332,2.1249999999999996,40.066666920979664,25.70000006755183,69.0,57.0,2,Poor
4.9,1460.0,27.55489755004211,1492.5,277.0,586.25,222.0,2287.5,1648.5,37.325000762939,23.35000038147,1.4671669388780195,2004-09-06 18:00:00,18.0,0.0,9.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,194.0,125.0,116.0,174.0,69.0,107.0,3.5,1.8,1.8,230.0,174.45,39.599999427795,17.75,16.700000047684,44.349998474121,180.33333333333334,160.16666666666666,117.70833333333333,47.74340761837689,3.466666666666665,2.254166666666667,39.075000445047664,26.515625099340955,28.0,106.0,3,Very Poor
4.6,1356.5,25.610740850091837,1444.5,295.0,620.0,206.0,2195.25,1621.5,33.650000572205,27.700000286102,1.421304370341936,2004-09-06 19:00:00,19.0,0.0,9.0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-1.0,-1.8369701987210297e-16,222.0,194.0,125.0,167.0,107.0,107.0,4.9,2.0,1.8,277.0,174.45,37.325000762939,16.424999713898,23.35000038147,47.75,207.33333333333334,166.66666666666666,121.83333333333333,50.94725889001088,4.333333333333332,2.370833333333333,36.858333587646335,27.23333346843708,-16.0,81.0,3,Very Poor
3.4,1233.75,18.59853314728102,1256.75,212.0,694.75,162.0,2018.75,1349.25,30.674999713898,32.225000858307,1.3983448392533335,2004-09-06 20:00:00,20.0,0.0,9.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-1.0,-1.8369701987210297e-16,206.0,222.0,194.0,137.0,151.0,107.0,4.6,3.5,1.8,295.0,174.45,33.650000572205,15.575000047684,27.700000286102,51.575000762939,196.66666666666666,170.83333333333334,124.125,51.48517093384222,4.299999999999998,2.4375,33.883333683014,27.862500121196003,-44.0,-32.0,2,Poor
2.7,1150.75,15.180015721423397,1154.25,151.0,747.25,132.0,1894.25,1186.0,28.35000038147,35.675000190735,1.3548829441878676,2004-09-06 21:00:00,21.0,0.0,9.0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-1.0,-1.8369701987210297e-16,162.0,206.0,222.0,116.0,146.0,107.0,3.4,4.9,1.8,212.0,174.45,30.674999713898,14.850000143051,32.225000858307,54.97500038147,166.66666666666666,173.5,125.16666666666667,51.376417079084575,3.566666666666665,2.475,30.891666889191004,28.425000131130123,-30.0,-90.0,2,Poor
1.9,1064.75,11.66702460019206,1038.0,110.0,805.25,107.0,1763.0,1026.0,26.474999904633,38.625000953674,1.3154408167672262,2004-09-06 22:00:00,22.0,0.0,9.0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-1.0,-1.8369701987210297e-16,132.0,162.0,206.0,125.0,165.0,107.0,2.7,4.6,1.8,151.0,174.45,28.35000038147,13.824999809265,35.675000190735,59.75,133.66666666666666,170.5,125.16666666666667,51.376417079084575,2.666666666666665,2.4791666666666665,28.500000000000338,28.952083468437127,-25.0,-99.0,2,Poor
1.5,983.75,8.744106167164562,929.25,83.0,916.75,84.0,1653.75,816.5,25.400000095367,40.10000038147,1.2821539693114243,2004-09-06 23:00:00,23.0,0.0,9.0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,-1.0,-1.8369701987210297e-16,107.0,132.0,162.0,194.0,159.0,107.0,1.9,3.4,1.8,110.0,174.45,26.474999904633,13.75,38.625000953674,62.099998474121,107.66666666666667,152.16666666666666,124.20833333333333,51.94142115772395,2.033333333333332,2.4666666666666663,26.741666793823338,29.437500139077418,-23.0,-78.0,1,Moderate
3.2,1347.25,19.47685467747145,1281.75,190.0,574.5,136.0,1996.25,1660.5,29.099999904633,34.800000190735,1.3800235351486805,2004-09-07 00:00:00,0.0,1.0,9.0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,84.0,107.0,132.0,222.0,174.0,81.0,1.5,2.7,1.6,83.0,81.0,25.400000095367,23.675000190735,40.10000038147,45.14999961853,109.0,137.83333333333334,126.5,51.159596830175296,2.199999999999999,2.533333333333333,26.99166663487767,29.663541793823168,52.0,4.0,2,Poor
2.3,1355.0,16.611224897423497,1198.25,129.0,563.5,109.0,1905.0,1713.5,27.749999523163,41.899998664856,1.5369820800144178,2004-09-07 01:00:00,1.0,1.0,9.0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,136.0,84.0,107.0,206.0,167.0,54.0,3.2,1.9,1.0,190.0,40.0,29.099999904633,22.474999904633,34.800000190735,48.950000762939,109.66666666666667,121.66666666666667,128.79166666666666,48.95515176217888,2.3333333333333317,2.5875,27.416666507721004,29.88333344459525,-27.0,2.0,2,Poor
1.0,1023.25,6.220834934310584,822.0,65.0,822.75,74.0,1585.25,1049.75,27.925000190735,41.625,1.5424619955596142,2004-09-07 02:00:00,2.0,1.0,9.0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,109.0,136.0,84.0,162.0,137.0,57.0,2.3,1.5,0.9,129.0,42.0,27.749999523163,22.324999809265,41.899998664856,50.64999961853,106.33333333333333,107.0,129.5,47.984598978530904,2.1666666666666647,2.5916666666666663,28.258333206177003,30.116666793823168,-35.0,-10.0,1,Moderate
0.5,902.5,2.676090587829464,631.25,65.0,1070.25,74.0,1457.75,550.0,27.75,43.72500038147,1.6039271130075232,2004-09-07 03:00:00,3.0,1.0,9.0,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,74.0,109.0,136.0,132.0,116.0,57.0,1.0,3.2,0.5,65.0,42.0,27.925000190735,22.025000095367,41.625,50.474999427795,85.66666666666667,97.33333333333333,130.20833333333334,46.98286382026554,1.266666666666665,2.5916666666666663,27.808333237966007,30.35520845651621,0.0,-62.0,1,Moderate
0.4,875.75,2.2929014229629385,605.25,29.0,1144.0,40.0,1431.75,455.75,27.400000095367,42.224999427795,1.5177429875068806,2004-09-07 04:00:00,4.0,1.0,9.0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,74.0,74.0,109.0,107.0,125.0,51.0,0.5,2.3,0.5,65.0,31.0,27.75,20.825000286102,43.72500038147,54.39999961853,62.666666666666664,86.16666666666667,129.75,47.83508808577557,0.6333333333333319,2.5875,27.691666762034004,30.629166781902253,-34.0,-69.0,1,Moderate
0.6,932.0,3.928448868489377,706.75,58.0,1011.25,61.0,1508.75,554.0,26.625,42.824999809265,1.4713255656117266,2004-09-07 05:00:00,5.0,1.0,9.0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,40.0,74.0,74.0,84.0,194.0,58.0,0.4,1.0,0.5,29.0,54.0,27.400000095367,20.325000286102,42.224999427795,55.97500038147,58.333333333333336,82.33333333333333,129.875,47.64297703617564,0.4999999999999985,2.5916666666666663,27.258333365122336,30.891666769981338,21.0,-13.0,1,Moderate
1.0,1020.0,7.200154258626809,865.5,92.0,846.5,83.0,1636.0,744.0,26.875,40.27499961853,1.404061575452621,2004-09-07 06:00:00,6.0,1.0,9.0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,61.0,40.0,74.0,136.0,222.0,69.0,0.6,0.5,1.0,58.0,88.0,26.625,20.525000095367,42.824999809265,54.75,61.333333333333336,73.5,130.45833333333334,46.945832955482345,0.6666666666666652,2.5916666666666663,26.96666669845567,31.15625009934104,22.0,9.0,1,Moderate
2.9,1263.75,18.054084903589523,1241.0,228.0,608.5,129.0,1988.5,1280.0,27.0,37.25,1.3081047517868472,2004-09-07 07:00:00,7.0,1.0,9.0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,83.0,61.0,40.0,109.0,206.0,107.0,1.0,0.4,3.5,92.0,261.0,26.875,21.699999809265,40.27499961853,50.625,91.0,76.83333333333333,131.375,46.68191391702482,1.4999999999999984,2.566666666666667,26.833333333333332,31.37708344062167,46.0,89.0,2,Poor
2.7,1179.25,15.13219565446863,1152.75,172.0,654.0,129.0,1876.5,1096.0,27.000000476837,35.300000190735,1.2396268260673666,2004-09-07 08:00:00,8.0,1.0,9.0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,129.0,83.0,61.0,74.0,162.0,151.0,2.9,0.6,6.4,228.0,357.0,27.0,23.400000095367,37.25,46.10000038147,113.66666666666667,86.0,130.45833333333334,46.495422090376955,2.199999999999999,2.4125,26.958333492279,31.527083456516248,0.0,68.0,2,Poor
1.8,1078.75,9.698220270852254,966.25,154.0,784.5,115.0,1639.75,926.5,27.449999809265,32.025000095367,1.1544625881789496,2004-09-07 09:00:00,9.0,1.0,9.0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,129.0,129.0,83.0,74.0,132.0,146.0,2.7,1.0,2.9,172.0,265.0,27.000000476837,25.075000286102,35.300000190735,42.999999046326,124.33333333333333,92.83333333333333,129.16666666666666,46.47548831903488,2.4666666666666655,2.3666666666666667,27.150000095367336,31.626041769981374,-14.0,32.0,2,Poor
1.8,1036.25,9.390665192516412,954.5,166.0,828.75,130.0,1527.0,839.5,30.450000286102,24.724999904633,1.0592410150155072,2004-09-07 10:00:00,10.0,1.0,9.0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,115.0,129.0,129.0,40.0,107.0,165.0,1.8,2.9,3.4,154.0,247.0,27.449999809265,30.099999904633,32.025000095367,32.849999427795,124.66666666666667,107.83333333333333,127.70833333333333,45.84707962504179,2.0999999999999988,2.3,28.300000190734668,31.640625119209247,15.0,1.0,2,Poor
1.7,1001.75,9.645572227732076,964.25,149.0,827.5,137.0,1545.5,785.5,32.900000572205,20.125000476837,0.9902099466754704,2004-09-07 11:00:00,11.0,1.0,9.0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,130.0,115.0,129.0,61.0,84.0,159.0,1.8,2.7,2.8,166.0,189.0,30.450000286102,34.674999237061,24.724999904633,25.900000095367,127.33333333333333,120.5,126.79166666666667,45.4121025495518,1.766666666666665,2.254166666666667,30.266666889190674,31.566666841506915,7.0,8.0,2,Poor
1.5,995.0,9.514487084856562,959.25,111.0,856.0,116.0,1543.75,690.25,33.949999809265,18.375,0.9587295102318448,2004-09-07 12:00:00,12.0,1.0,9.0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,137.0,130.0,115.0,83.0,136.0,174.0,1.7,1.8,2.8,149.0,168.0,32.900000572205,37.200000762939,20.125000476837,23.199999809265,127.66666666666667,126.0,124.375,44.32077979615347,1.6666666666666652,2.1999999999999997,32.43333355585734,31.431250135103834,-21.0,1.0,2,Poor
1.7,1008.25,9.57338076470358,961.5,145.0,844.75,129.0,1545.25,741.75,34.399998664856,19.300000190735,1.0325037336775904,2004-09-07 13:00:00,13.0,1.0,9.0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,116.0,137.0,130.0,129.0,109.0,167.0,1.5,1.8,2.8,111.0,183.0,33.949999809265,39.474999427795,18.375,18.300000190735,127.33333333333333,126.0,122.79166666666667,43.40104102805411,1.6333333333333317,2.1541666666666663,33.74999968210867,31.219791769981374,13.0,-1.0,2,Poor
1.3,978.0,9.579934069156192,961.75,105.0,846.0,117.0,1527.25,679.5,34.249999046326,19.60000038147,1.0398533064095945,2004-09-07 14:00:00,14.0,1.0,9.0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,129.0,116.0,137.0,129.0,74.0,137.0,1.7,1.7,2.3,145.0,157.0,34.399998664856,40.625000953674,19.300000190735,15.300000190735,120.66666666666667,124.0,121.95833333333333,43.3082773157507,1.4999999999999984,2.1125000000000003,34.19999917348234,30.954166690508544,-12.0,-20.0,2,Poor
1.5,989.25,10.332725294089729,990.0,113.0,822.0,138.0,1577.25,705.0,33.200000762939,20.375,1.0194973202431734,2004-09-07 15:00:00,15.0,1.0,9.0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,117.0,129.0,116.0,115.0,74.0,116.0,1.3,1.5,1.8,105.0,113.0,34.249999046326,40.300000190735,19.60000038147,16.125000476837,128.0,127.83333333333333,122.875,43.409388385463295,1.4999999999999984,2.1,33.94999949137367,30.65833338101704,21.0,22.0,2,Poor
1.5,961.25,10.184263392187276,984.5,115.0,844.75,139.0,1553.5,676.75,32.425000190735,19.099999904633,0.915043439993895,2004-09-07 16:00:00,16.0,1.0,9.0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,138.0,117.0,129.0,130.0,40.0,125.0,1.5,1.7,2.0,113.0,140.0,33.200000762939,40.300001144409,20.375,14.224999904633,131.33333333333334,129.33333333333334,123.45833333333333,43.533075048615636,1.4333333333333318,2.0791666666666666,33.29166666666668,30.330208341280624,1.0,10.0,2,Poor
2.3,1009.25,13.96537920780899,1115.5,202.0,779.25,180.0,1602.0,877.0,32.249999046326,17.125,0.812385905755257,2004-09-07 17:00:00,17.0,1.0,9.0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,139.0,138.0,117.0,137.0,61.0,194.0,1.5,1.3,3.5,115.0,230.0,32.425000190735,39.599999427795,19.099999904633,16.700000047684,152.33333333333334,136.5,122.875,42.63119137745115,1.766666666666665,2.0291666666666663,32.62500000000001,30.023958325386086,41.0,63.0,2,Poor
2.2,970.25,14.0038857484108,1116.75,180.0,785.75,162.0,1579.0,843.75,30.950000286102,17.074999809265,0.7526099352202537,2004-09-07 18:00:00,18.0,1.0,9.0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,180.0,139.0,138.0,116.0,83.0,222.0,2.3,1.5,4.9,202.0,277.0,32.249999046326,37.325000762939,17.125,23.35000038147,160.33333333333334,144.16666666666666,120.375,38.082076692551674,1.9999999999999984,1.9166666666666667,31.874999841054336,29.758333305517876,-18.0,24.0,2,Poor
2.8,1096.75,16.644389712822854,1199.25,190.0,699.25,158.0,1737.5,1006.25,28.25,24.924999713898,0.9411596232112902,2004-09-07 19:00:00,19.0,1.0,9.0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,162.0,180.0,139.0,129.0,129.0,206.0,2.2,1.5,4.6,180.0,295.0,30.950000286102,33.650000572205,17.074999809265,27.700000286102,166.66666666666666,149.0,118.375,34.479751461829906,2.433333333333332,1.8416666666666666,30.48333311080934,29.533333281675997,-4.0,19.0,2,Poor
2.7,1065.25,13.636091225089844,1104.75,207.0,722.75,162.0,1672.0,986.5,26.550000190735,30.200000286102,1.0330338222428492,2004-09-07 20:00:00,20.0,1.0,9.0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,158.0,162.0,180.0,117.0,129.0,162.0,2.8,2.3,3.4,190.0,212.0,28.25,30.674999713898,24.924999713898,32.225000858307,160.66666666666666,156.5,118.375,34.479751461829906,2.566666666666665,1.8125,28.583333492279007,29.361458301544207,4.0,-18.0,2,Poor
1.7,1036.25,10.217924283877052,985.75,113.0,776.25,112.0,1613.5,867.5,24.800000190735,36.800000190735,1.1356922254707558,2004-09-07 21:00:00,21.0,1.0,9.0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,162.0,158.0,162.0,138.0,115.0,132.0,2.7,2.2,2.7,207.0,151.0,26.550000190735,28.35000038147,30.200000286102,35.675000190735,144.0,152.16666666666666,117.54166666666667,34.377671174213,2.3999999999999986,1.7708333333333333,26.533333460490002,29.21354162693025,-50.0,-50.0,2,Poor
1.5,1048.5,9.475310738258395,957.75,98.0,794.0,104.0,1647.5,861.25,23.650000095367,43.35000038147,1.249522172761372,2004-09-07 22:00:00,22.0,1.0,9.0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,112.0,162.0,158.0,139.0,130.0,107.0,1.7,2.8,1.9,113.0,110.0,24.800000190735,26.474999904633,36.800000190735,38.625000953674,126.0,146.33333333333334,117.41666666666667,34.42309218188156,1.9666666666666652,1.7541666666666664,25.00000015894567,29.095833301544165,-8.0,-54.0,2,Poor
2.3,1146.75,11.802806788281838,1042.75,152.0,726.75,125.0,1718.75,1042.25,23.02499961853,46.150000572205,1.281478873560444,2004-09-07 23:00:00,23.0,1.0,9.0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,104.0,112.0,162.0,180.0,137.0,84.0,1.5,2.7,1.5,98.0,83.0,23.650000095367,25.400000095367,43.35000038147,40.10000038147,113.66666666666667,137.16666666666666,119.125,33.70242218104748,1.833333333333332,1.7874999999999999,23.824999968210673,28.996874948342626,21.0,-37.0,2,Poor
1.2,1001.0,6.529351622974581,836.0,49.0,770.5,57.0,1662.0,820.5,25.77499961853,60.449999809265,1.9759460409544052,2004-09-08 00:00:00,0.0,2.0,9.0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,125.0,104.0,112.0,162.0,116.0,136.0,2.3,1.7,3.2,152.0,190.0,23.02499961853,29.099999904633,46.150000572205,34.800000190735,95.33333333333333,119.66666666666667,115.83333333333333,35.77668255292475,1.6666666666666652,1.7041666666666666,24.14999977747567,28.858333269754997,-68.0,-55.0,1,Moderate
1.1,967.25,6.259051060090584,823.75,40.0,774.0,51.0,1637.25,862.0,25.5,61.574999809265,1.980423349158931,2004-09-08 01:00:00,1.0,2.0,9.0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,57.0,125.0,104.0,158.0,129.0,109.0,1.2,1.5,2.3,49.0,129.0,25.77499961853,27.749999523163,60.449999809265,41.899998664856,77.66666666666667,101.83333333333333,113.41666666666667,38.13923765986099,1.5333333333333317,1.6541666666666666,24.766666412353334,28.764583289623207,-6.0,-53.0,1,Moderate
0.8,900.75,4.40159626389495,732.5,27.0,888.0,39.0,1604.5,755.0,24.85000038147,63.47500038147,1.9647162203952904,2004-09-08 02:00:00,2.0,2.0,9.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,51.0,57.0,125.0,162.0,117.0,74.0,1.1,2.3,1.0,40.0,65.0,25.5,27.925000190735,61.574999809265,41.625,49.0,81.33333333333333,111.95833333333333,40.31881550911395,1.0333333333333319,1.645833333333333,25.375000000000004,28.636458297570503,-12.0,-86.0,0,Good
0.5,834.75,2.775808488627036,637.75,27.0,996.5,39.0,1525.5,714.75,24.275000095367,65.099999427795,1.9475237963147425,2004-09-08 03:00:00,3.0,2.0,9.0,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,39.0,51.0,57.0,112.0,138.0,74.0,0.8,1.2,0.5,27.0,65.0,24.85000038147,27.75,63.47500038147,43.72500038147,43.0,69.16666666666667,110.5,42.33407508194167,0.7999999999999986,1.645833333333333,24.87500015894567,28.49166663487746,0.0,-18.0,0,Good
0.5,819.5,2.183593389348636,597.5,23.0,1065.0,30.0,1511.25,683.5,23.775000095367,65.699998855591,1.9078975467976491,2004-09-08 04:00:00,4.0,2.0,9.0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,39.0,39.0,51.0,104.0,139.0,40.0,0.5,1.1,0.4,27.0,29.0,24.275000095367,27.400000095367,65.099999427795,42.224999427795,36.0,56.833333333333336,110.08333333333333,43.100405189930974,0.5999999999999985,1.6499999999999997,24.300000190734675,28.34062496821079,-9.0,-21.0,0,Good
0.7,895.5,3.698339727006534,693.75,58.0,940.75,46.0,1582.75,853.25,23.174999713898,67.97500038147,1.904525661592113,2004-09-08 05:00:00,5.0,2.0,9.0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,30.0,39.0,39.0,125.0,180.0,61.0,0.5,0.8,0.6,23.0,58.0,23.775000095367,26.625,65.699998855591,42.824999809265,38.333333333333336,43.666666666666664,109.45833333333333,43.94361918033906,0.5666666666666652,1.6541666666666666,23.741666634877344,28.196874956289875,16.0,7.0,1,Moderate
1.2,996.0,7.357560374878767,872.25,87.0,755.75,55.0,1727.25,989.75,23.249999523163,67.474998474121,1.89901301855135,2004-09-08 06:00:00,6.0,2.0,9.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,46.0,30.0,39.0,57.0,162.0,83.0,0.7,0.5,1.0,58.0,92.0,23.174999713898,26.875,67.97500038147,40.27499961853,43.666666666666664,43.333333333333336,108.29166666666667,45.03474906323341,0.7999999999999985,1.6624999999999999,23.39999977747601,28.045833269754997,9.0,16.0,1,Moderate
2.3,1159.25,15.084439927126038,1151.25,143.0,578.5,63.0,2004.75,1206.25,24.275000572205,63.275000572205,1.89292740241948,2004-09-08 07:00:00,7.0,2.0,9.0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,55.0,46.0,30.0,51.0,158.0,129.0,1.2,0.5,2.9,87.0,228.0,23.249999523163,27.0,67.474998474121,37.25,54.666666666666664,45.333333333333336,105.54166666666667,45.725056556569136,1.3999999999999986,1.6375,23.566666603088674,27.93229162693021,8.0,33.0,1,Moderate
2.5,1184.75,15.108309746474148,1152.0,96.0,578.0,42.0,2002.75,1274.0,25.500000476837,59.675001144409,1.9193141585291005,2004-09-08 08:00:00,8.0,2.0,9.0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,63.0,55.0,46.0,39.0,162.0,129.0,2.3,0.7,2.7,143.0,172.0,24.275000572205,27.000000476837,63.275000572205,35.300000190735,53.333333333333336,45.833333333333336,101.91666666666667,47.208986494068036,1.9999999999999982,1.6291666666666667,24.341666857401673,27.86979162693021,-21.0,-4.0,1,Moderate
2.4,1167.5,14.665396695794612,1138.0,16.0,585.0,5.0,1945.75,1336.25,27.650000095367,52.474999427795,1.9137604259169327,2004-09-08 09:00:00,9.0,2.0,9.0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,42.0,63.0,55.0,39.0,112.0,115.0,2.5,1.2,1.8,96.0,154.0,25.500000476837,27.449999809265,59.675001144409,32.025000095367,36.666666666666664,40.166666666666664,97.33333333333333,51.065743360177706,2.3999999999999986,1.6541666666666666,25.808333714803002,27.878124972184455,-37.0,-50.0,0,Good
